index,Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
22241,122242,Ulysses borough,160,78240,16000US4278240,PA,42,635
22242,122243,Union City borough,160,78448,16000US4278448,PA,42,3252
22243,122244,Union Dale borough,160,78456,16000US4278456,PA,42,267
22244,122245,Union Deposit,160,78472,16000US4278472,PA,42,604
22245,122246,Beaver borough,160,4688,16000US4204688,PA,42,4467
22246,122247,Uniontown,160,78528,16000US4278528,PA,42,10150
22247,122248,Unionville,160,78608,16000US4278608,PA,42,1108
22248,122249,Unionville borough,160,78616,16000US4278616,PA,42,221
22249,122250,University of Pittsburgh Johnstown,160,78700,16000US4278700,PA,42,1523
22250,122251,Upland borough,160,78712,16000US4278712,PA,42,3234
22251,122252,Upper Exeter,160,79016,16000US4279016,PA,42,629
22252,122253,Upper St. Clair,160,79277,16000US4279277,PA,42,19385
22253,122254,Ursina borough,160,79424,16000US4279424,PA,42,267
22254,122255,Utica borough,160,79472,16000US4279472,PA,42,166
22255,122256,Valencia borough,160,79504,16000US4279504,PA,42,553
22256,122257,Beaverdale,160,4768,16000US4204768,PA,42,1144
22257,122258,Valley Green,160,79640,16000US4279640,PA,42,4171
22258,122259,Valley-Hi borough,160,79644,16000US4279644,PA,42,6
22259,122260,Valley View CDP (Schuylkill County),160,79680,16000US4279680,PA,42,1458
22260,122261,Valley View CDP (York County),160,79682,16000US4279682,PA,42,2547
22261,122262,Vanderbilt borough,160,79768,16000US4279768,PA,42,527
22262,122263,Vandergrift borough,160,79776,16000US4279776,PA,42,5095
22263,122264,Vandling borough,160,79792,16000US4279792,PA,42,786
22264,122265,Van Voorhis,160,79872,16000US4279872,PA,42,151
22265,122266,Venango borough,160,79912,16000US4279912,PA,42,272
22266,122267,Verona borough,160,80032,16000US4280032,PA,42,2560
22267,122268,Beaver Falls,160,4792,16000US4204792,PA,42,8768
22268,122269,Versailles borough,160,80040,16000US4280040,PA,42,1682
22269,122270,Vicksburg,160,80144,16000US4280144,PA,42,420
22270,122271,Village Green-Green Ridge,160,80218,16000US4280218,PA,42,7569
22271,122272,Village Shires,160,80229,16000US4280229,PA,42,4066
22272,122273,Vinco,160,80264,16000US4280264,PA,42,1192
22273,122274,Vintondale borough,160,80288,16000US4280288,PA,42,395
22274,122275,Virginville,160,80336,16000US4280336,PA,42,264
22275,122276,Volant borough,160,80368,16000US4280368,PA,42,108
22276,122277,Vowinckel,160,80384,16000US4280384,PA,42,151
22277,122278,Wagner,160,80432,16000US4280432,PA,42,221
22278,122279,Beaver Meadows borough,160,4816,16000US4204816,PA,42,644
22279,122280,Wakefield,160,80480,16000US4280480,PA,42,657
22280,122281,Wall borough,160,80600,16000US4280600,PA,42,779
22281,122282,Wallaceton borough,160,80640,16000US4280640,PA,42,333
22282,122283,Wallenpaupack Lake Estates,160,80652,16000US4280652,PA,42,1315
22283,122284,Waller,160,80656,16000US4280656,PA,42,105
22284,122285,Walnutport borough,160,80800,16000US4280800,PA,42,2164
22285,122286,Walnuttown,160,80808,16000US4280808,PA,42,416
22286,122287,Wampum borough,160,80880,16000US4280880,PA,42,578
22287,122288,Wanamie,160,80896,16000US4280896,PA,42,744
22288,122289,Warminster Heights,160,80962,16000US4280962,PA,42,4164
22289,122290,Beaver Springs,160,4824,16000US4204824,PA,42,575
22290,122291,Warren,160,81000,16000US4281000,PA,42,9478
22291,122292,Warrior Run borough,160,81080,16000US4281080,PA,42,546
22292,122293,Washington,160,81328,16000US4281328,PA,42,13642
22293,122294,Washington Boro,160,81360,16000US4281360,PA,42,704
22294,122295,Washingtonville borough,160,81424,16000US4281424,PA,42,213
22295,122296,Waterford borough,160,81456,16000US4281456,PA,42,1374
22296,122297,Watsontown borough,160,81616,16000US4281616,PA,42,2222
22297,122298,Wattsburg borough,160,81648,16000US4281648,PA,42,508
22298,122299,Waverly,160,81664,16000US4281664,PA,42,568
22299,122300,Waymart borough,160,81712,16000US4281712,PA,42,1369
22300,122301,Beavertown borough,160,4848,16000US4204848,PA,42,957
22301,122302,Wayne Heights,160,81808,16000US4281808,PA,42,2912
22302,122303,Waynesboro borough,160,81824,16000US4281824,PA,42,10731
22303,122304,Waynesburg borough,160,81832,16000US4281832,PA,42,4109
22304,122305,Weatherly borough,160,81856,16000US4281856,PA,42,2472
22305,122306,Webster,160,81936,16000US4281936,PA,42,318
22306,122307,Weedville,160,81960,16000US4281960,PA,42,611
22307,122308,Weigelstown,160,82008,16000US4282008,PA,42,12684
22308,122309,Weissport borough,160,82080,16000US4282080,PA,42,368
22309,122310,Weissport East,160,82088,16000US4282088,PA,42,1388
22310,122311,Wellersburg borough,160,82128,16000US4282128,PA,42,232
22311,122312,Bechtelsville borough,160,4896,16000US4204896,PA,42,878
22312,122313,Wellsboro borough,160,82160,16000US4282160,PA,42,3313
22313,122314,Wellsville borough,160,82200,16000US4282200,PA,42,282
22314,122315,Wernersville borough,160,82296,16000US4282296,PA,42,2515
22315,122316,Wescosville,160,82320,16000US4282320,PA,42,5807
22316,122317,Wesleyville borough,160,82344,16000US4282344,PA,42,3270
22317,122318,West Alexander,160,82376,16000US4282376,PA,42,447
22318,122319,West Brownsville borough,160,82616,16000US4282616,PA,42,861
22319,122320,West Chester borough,160,82704,16000US4282704,PA,42,19181
22320,122321,West Conshohocken borough,160,82736,16000US4282736,PA,42,1306
22321,122322,West Decatur,160,82792,16000US4282792,PA,42,468
22322,122323,Bedford borough,160,4944,16000US4204944,PA,42,2778
22323,122324,West Easton borough,160,82832,16000US4282832,PA,42,1304
22324,122325,West Elizabeth borough,160,82848,16000US4282848,PA,42,565
22325,122326,West Fairview,160,82920,16000US4282920,PA,42,1380
22326,122327,West Falls,160,82952,16000US4282952,PA,42,395
22327,122328,Westfield borough,160,82968,16000US4282968,PA,42,1143
22328,122329,West Grove borough,160,83104,16000US4283104,PA,42,2860
22329,122330,West Hamburg,160,83120,16000US4283120,PA,42,2020
22330,122331,West Hazleton borough,160,83136,16000US4283136,PA,42,4549
22331,122332,West Hills,160,83172,16000US4283172,PA,42,1119
22332,122333,West Homestead borough,160,83200,16000US4283200,PA,42,1784
22333,122334,Beech Creek borough,160,4984,16000US4204984,PA,42,715
22334,122335,West Kittanning borough,160,83248,16000US4283248,PA,42,1176
22335,122336,Westland,160,83272,16000US4283272,PA,42,95
22336,122337,West Lawn,160,83280,16000US4283280,PA,42,1790
22337,122338,West Leechburg borough,160,83328,16000US4283328,PA,42,1303
22338,122339,West Liberty borough,160,83376,16000US4283376,PA,42,357
22339,122340,West Mayfield borough,160,83472,16000US4283472,PA,42,1286
22340,122341,West Middlesex borough,160,83496,16000US4283496,PA,42,901
22341,122342,West Middletown borough,160,83504,16000US4283504,PA,42,113
22342,122343,West Mifflin borough,160,83512,16000US4283512,PA,42,20237
22343,122344,West Milton,160,83520,16000US4283520,PA,42,839
22344,122345,Beech Mountain Lakes,160,5028,16000US4205028,PA,42,1723
22345,122346,Westmont borough,160,83584,16000US4283584,PA,42,5039
22346,122347,West Nanticoke,160,83656,16000US4283656,PA,42,711
22347,122348,West Newton borough,160,83680,16000US4283680,PA,42,2585
22348,122349,Weston,160,83720,16000US4283720,PA,42,357
22349,122350,Westover borough,160,83736,16000US4283736,PA,42,341
22350,122351,West Pittsburg,160,83848,16000US4283848,PA,42,953
22351,122352,West Pittston borough,160,83856,16000US4283856,PA,42,4814
22352,122353,West Reading borough,160,83928,16000US4283928,PA,42,4191
22353,122354,West Sunbury borough,160,84064,16000US4284064,PA,42,146
22354,122355,West View borough,160,84144,16000US4284144,PA,42,6735
22355,122356,Belfast,160,5152,16000US4205152,PA,42,1083
22356,122357,West Waynesburg,160,84176,16000US4284176,PA,42,296
22357,122358,Westwood,160,84248,16000US4284248,PA,42,1224
22358,122359,West Wyoming borough,160,84272,16000US4284272,PA,42,2706
22359,122360,West Wyomissing,160,84280,16000US4284280,PA,42,3147
22360,122361,West York borough,160,84288,16000US4284288,PA,42,4583
22361,122362,Wheatland borough,160,84376,16000US4284376,PA,42,838
22362,122363,Whitaker borough,160,84440,16000US4284440,PA,42,1211
22363,122364,Whitehall borough,160,84512,16000US4284512,PA,42,13920
22364,122365,White Haven borough,160,84552,16000US4284552,PA,42,1173
22365,122366,White Mills,160,84696,16000US4284696,PA,42,738
22366,122367,Bell Acres borough,160,5216,16000US4205216,PA,42,1444
22367,122368,White Oak borough,160,84704,16000US4284704,PA,42,7842
22368,122369,Whitfield,160,84856,16000US4284856,PA,42,4785
22369,122370,Wickerham Manor-Fisher,160,84931,16000US4284931,PA,42,2223
22370,122371,Wiconsico,160,84968,16000US4284968,PA,42,850
22371,122372,Wilburton Number One,160,85076,16000US4285076,PA,42,178
22372,122373,Wilburton Number Two,160,85078,16000US4285078,PA,42,89
22373,122374,Wilcox,160,85088,16000US4285088,PA,42,407
22374,122375,Wilkes-Barre,160,85152,16000US4285152,PA,42,41108
22375,122376,Wilkinsburg borough,160,85188,16000US4285188,PA,42,15866
22376,122377,Williamsburg borough,160,85272,16000US4285272,PA,42,1271
22377,122378,Bellefonte borough,160,5256,16000US4205256,PA,42,6285
22378,122379,Williamsport,160,85312,16000US4285312,PA,42,29339
22379,122380,Williamstown borough,160,85320,16000US4285320,PA,42,1279
22380,122381,Willow Grove,160,85408,16000US4285408,PA,42,15545
22381,122382,Willow Street,160,85464,16000US4285464,PA,42,7562
22382,122383,Wilmerding borough,160,85496,16000US4285496,PA,42,1766
22383,122384,Wilmore borough,160,85528,16000US4285528,PA,42,252
22384,122385,Wilson borough,160,85592,16000US4285592,PA,42,7838
22385,122386,Windber borough,160,85632,16000US4285632,PA,42,4062
22386,122387,Wind Gap borough,160,85664,16000US4285664,PA,42,2709
22387,122388,Wind Ridge,160,85712,16000US4285712,PA,42,207
22388,122389,Belle Vernon borough,160,5288,16000US4205288,PA,42,1100
22389,122390,Windsor borough,160,85728,16000US4285728,PA,42,1401
22390,122391,Winfield,160,85792,16000US4285792,PA,42,805
22391,122392,Winterstown borough,160,85872,16000US4285872,PA,42,520
22392,122393,Witmer,160,85968,16000US4285968,PA,42,617
22393,122394,Wolfdale,160,86000,16000US4286000,PA,42,2958
22394,122395,Womelsdorf borough,160,86056,16000US4286056,PA,42,2850
22395,122396,Woodbourne,160,86112,16000US4286112,PA,42,3768
22396,122397,Woodbury borough,160,86128,16000US4286128,PA,42,218
22397,122398,Woodcock borough,160,86160,16000US4286160,PA,42,130
22398,122399,Woodland Heights,160,86224,16000US4286224,PA,42,1160
22399,122400,Belleville,160,5304,16000US4205304,PA,42,1853
22400,122401,Woodlyn,160,86288,16000US4286288,PA,42,10249
22401,122402,Woodside,160,86352,16000US4286352,PA,42,2485
22402,122403,Woodward,160,86432,16000US4286432,PA,42,158
22403,122404,Wormleysburg borough,160,86528,16000US4286528,PA,42,3066
22404,122405,Worthington borough,160,86560,16000US4286560,PA,42,648
22405,122406,Worthville borough,160,86568,16000US4286568,PA,42,69
22406,122407,Woxall,160,86576,16000US4286576,PA,42,1288
22407,122408,Wrightsville borough,160,86640,16000US4286640,PA,42,2436
22408,122409,Wyalusing borough,160,86656,16000US4286656,PA,42,472
22409,122410,Wyano,160,86672,16000US4286672,PA,42,430
22410,122411,Bellevue borough,160,5312,16000US4205312,PA,42,8329
22411,122412,Wylandville,160,86712,16000US4286712,PA,42,323
22412,122413,Wyncote,160,86744,16000US4286744,PA,42,3207
22413,122414,Wyndmoor,160,86776,16000US4286776,PA,42,5611
22414,122415,Wyoming borough,160,86856,16000US4286856,PA,42,3066
22415,122416,Wyomissing borough,160,86880,16000US4286880,PA,42,10475
22416,122417,Yardley borough,160,86920,16000US4286920,PA,42,2406
22417,122418,Yatesville borough,160,86952,16000US4286952,PA,42,658
22418,122419,Yeadon borough,160,86968,16000US4286968,PA,42,11506
22419,122420,Yeagertown,160,86976,16000US4286976,PA,42,1053
22420,122421,Yoe borough,160,87040,16000US4287040,PA,42,1067
22421,122422,Bellwood borough,160,5384,16000US4205384,PA,42,1811
22422,122423,York,160,87048,16000US4287048,PA,42,43853
22423,122424,Yorkana borough,160,87064,16000US4287064,PA,42,242
22424,122425,York Haven borough,160,87080,16000US4287080,PA,42,698
22425,122426,Yorklyn,160,87088,16000US4287088,PA,42,2046
22426,122427,York Springs borough,160,87136,16000US4287136,PA,42,692
22427,122428,Youngstown borough,160,87208,16000US4287208,PA,42,338
22428,122429,Youngsville borough,160,87224,16000US4287224,PA,42,1818
22429,122430,Youngwood borough,160,87232,16000US4287232,PA,42,2998
22430,122431,Yukon,160,87240,16000US4287240,PA,42,669
22431,122432,Zelienople borough,160,87272,16000US4287272,PA,42,3766
22432,122433,Belmont,160,5400,16000US4205400,PA,42,2665
22433,122434,Zion,160,87320,16000US4287320,PA,42,1977
22434,122435,Ben Avon borough,160,5504,16000US4205504,PA,42,1692
22435,122436,Ben Avon Heights borough,160,5520,16000US4205520,PA,42,362
22436,122437,Bendersville borough,160,5536,16000US4205536,PA,42,738
22437,122438,Benson borough,160,5648,16000US4205648,PA,42,177
22438,122439,Bentleyville borough,160,5672,16000US4205672,PA,42,2554
22439,122440,Benton borough,160,5680,16000US4205680,PA,42,1087
22440,122441,Berlin borough,160,5776,16000US4205776,PA,42,1922
22441,122442,Bernville borough,160,5848,16000US4205848,PA,42,814
22442,122443,Berrysburg borough,160,5856,16000US4205856,PA,42,377
22443,122444,Berwick borough,160,5888,16000US4205888,PA,42,10328
22444,122445,Berwyn,160,5904,16000US4205904,PA,42,3113
22445,122446,Bessemer borough,160,5936,16000US4205936,PA,42,1186
22446,122447,Bethany borough,160,5976,16000US4205976,PA,42,227
22447,122448,Bethel,160,6000,16000US4206000,PA,42,736
22448,122449,Bethel Park municipality,160,6064,16000US4206064,PA,42,32322
22449,122450,Bethlehem,160,6088,16000US4206088,PA,42,75004
22450,122451,Beurys Lake,160,6171,16000US4206171,PA,42,122
22451,122452,Big Bass Lake,160,6236,16000US4206236,PA,42,1453
22452,122453,Big Beaver borough,160,6240,16000US4206240,PA,42,1918
22453,122454,Bigler,160,6280,16000US4206280,PA,42,464
22454,122455,Biglerville borough,160,6296,16000US4206296,PA,42,1195
22455,122456,Big Run borough,160,6344,16000US4206344,PA,42,605
22456,122457,Birchwood Lakes,160,6490,16000US4206490,PA,42,1570
22457,122458,Bird-in-Hand,160,6496,16000US4206496,PA,42,616
22458,122459,Birdsboro borough,160,6504,16000US4206504,PA,42,5155
22459,122460,Birmingham borough,160,6560,16000US4206560,PA,42,109
22460,122461,Black Lick,160,6744,16000US4206744,PA,42,1523
22461,122462,Blain borough,160,6824,16000US4206824,PA,42,276
22462,122463,Blairsville borough,160,6904,16000US4206904,PA,42,3356
22463,122464,Blakely borough,160,6928,16000US4206928,PA,42,6496
22464,122465,Blanchard,160,6960,16000US4206960,PA,42,693
22465,122466,Blandburg,160,6976,16000US4206976,PA,42,369
22466,122467,Blandon,160,6984,16000US4206984,PA,42,7231
22467,122468,Blawnox borough,160,7000,16000US4207000,PA,42,1570
22468,122469,Bloomfield borough,160,7040,16000US4207040,PA,42,1347
22469,122470,Blooming Valley borough,160,7120,16000US4207120,PA,42,331
22470,122471,Bloomsburg,160,7128,16000US4207128,PA,42,14631
22471,122472,Blossburg borough,160,7160,16000US4207160,PA,42,1568
22472,122473,Blue Ball,160,7208,16000US4207208,PA,42,1056
22473,122474,Blue Bell,160,7224,16000US4207224,PA,42,5985
22474,122475,Blue Ridge Summit,160,7312,16000US4207312,PA,42,994
22475,122476,Boalsburg,160,7368,16000US4207368,PA,42,4017
22476,122477,Bobtown,160,7384,16000US4207384,PA,42,778
22477,122478,Boiling Springs,160,7472,16000US4207472,PA,42,2929
22478,122479,Bolivar borough,160,7480,16000US4207480,PA,42,440
22479,122480,Bonneauville borough,160,7560,16000US4207560,PA,42,1881
22480,122481,Boothwyn,160,7616,16000US4207616,PA,42,5345
22481,122482,Boston,160,7688,16000US4207688,PA,42,374
22482,122483,Boswell borough,160,7712,16000US4207712,PA,42,1282
22483,122484,Bowers,160,7800,16000US4207800,PA,42,240
22484,122485,Bowmanstown borough,160,7880,16000US4207880,PA,42,1119
22485,122486,Bowmansville,160,7896,16000US4207896,PA,42,2082
22486,122487,Boyertown borough,160,7960,16000US4207960,PA,42,4053
22487,122488,Brackenridge borough,160,7976,16000US4207976,PA,42,3244
22488,122489,Braddock borough,160,7992,16000US4207992,PA,42,1989
22489,122490,Braddock Hills borough,160,8008,16000US4208008,PA,42,1733
22490,122491,Bradenville,160,8024,16000US4208024,PA,42,767
22491,122492,Bradford,160,8040,16000US4208040,PA,42,8608
22492,122493,Bradford Woods borough,160,8064,16000US4208064,PA,42,1202
22493,122494,Branchdale,160,8208,16000US4208208,PA,42,434
22494,122495,Brandonville,160,8240,16000US4208240,PA,42,220
22495,122496,Brave,160,8312,16000US4208312,PA,42,189
22496,122497,Breinigsville,160,8392,16000US4208392,PA,42,5018
22497,122498,Brentwood borough,160,8416,16000US4208416,PA,42,9598
22498,122499,Bressler,160,8432,16000US4208432,PA,42,1307
22499,122500,Briar Creek borough,160,8472,16000US4208472,PA,42,704
22500,122501,Brickerville,160,8504,16000US4208504,PA,42,1533
22501,122502,Bridgeport borough,160,8568,16000US4208568,PA,42,4571
22502,122503,Bridgeville borough,160,8624,16000US4208624,PA,42,5135
22503,122504,Bridgewater borough,160,8632,16000US4208632,PA,42,722
22504,122505,Brisbin borough,160,8744,16000US4208744,PA,42,308
22505,122506,Bristol borough,160,8760,16000US4208760,PA,42,9634
22506,122507,Brittany Farms-The Highlands,160,8819,16000US4208819,PA,42,3894
22507,122508,Broad Top City borough,160,8896,16000US4208896,PA,42,455
22508,122509,Brockway borough,160,8960,16000US4208960,PA,42,1975
22509,122510,Brodheadsville,160,9000,16000US4209000,PA,42,1769
22510,122511,Brookhaven borough,160,9080,16000US4209080,PA,42,8054
22511,122512,Brookville borough,160,9224,16000US4209224,PA,42,3888
22512,122513,Broomall,160,9248,16000US4209248,PA,42,10859
22513,122514,Brownstown borough,160,9400,16000US4209400,PA,42,766
22514,122515,Brownstown,160,9416,16000US4209416,PA,42,2788
22515,122516,Brownsville borough,160,9432,16000US4209432,PA,42,2407
22516,122517,Browntown,160,9496,16000US4209496,PA,42,1451
22517,122518,Bruin borough,160,9528,16000US4209528,PA,42,446
22518,122519,Bryn Athyn borough,160,9696,16000US4209696,PA,42,1360
22519,122520,Bryn Mawr,160,9728,16000US4209728,PA,42,3436
22520,122521,Buckhorn,160,9792,16000US4209792,PA,42,404
22521,122522,Buck Run,160,9896,16000US4209896,PA,42,185
22522,122523,Buffington,160,10096,16000US4210096,PA,42,332
22523,122524,Bulger,160,10128,16000US4210128,PA,42,305
22524,122525,Burgettstown borough,160,10224,16000US4210224,PA,42,1388
22525,122526,Burlington borough,160,10240,16000US4210240,PA,42,178
22526,122527,Burnham borough,160,10256,16000US4210256,PA,42,2044
22527,122528,Burnside borough,160,10280,16000US4210280,PA,42,216
22528,122529,Butler,160,10464,16000US4210464,PA,42,13517
22529,122530,Byrnedale,160,10600,16000US4210600,PA,42,498
22530,122531,Cairnbrook,160,10720,16000US4210720,PA,42,584
22531,122532,California borough,160,10768,16000US4210768,PA,42,6657
22532,122533,Callensburg borough,160,10792,16000US4210792,PA,42,171
22533,122534,Callery borough,160,10800,16000US4210800,PA,42,415
22534,122535,Callimont borough,160,10808,16000US4210808,PA,42,40
22535,122536,Caln,160,10816,16000US4210816,PA,42,1554
22536,122537,Calumet,160,10832,16000US4210832,PA,42,1327
22537,122538,Cambridge Springs borough,160,10912,16000US4210912,PA,42,2532
22538,122539,Campbelltown,160,10960,16000US4210960,PA,42,4053
22539,122540,Camp Hill borough,160,11000,16000US4211000,PA,42,7886
22540,122541,Canadohta Lake,160,11072,16000US4211072,PA,42,536
22541,122542,Canonsburg borough,160,11152,16000US4211152,PA,42,8944
22542,122543,Canton borough,160,11160,16000US4211160,PA,42,1984
22543,122544,Carbondale,160,11232,16000US4211232,PA,42,8773
22544,122545,Carlisle borough,160,11272,16000US4211272,PA,42,18945
22545,122546,Carmichaels borough,160,11328,16000US4211328,PA,42,360
22546,122547,Carnegie borough,160,11336,16000US4211336,PA,42,7953
22547,122548,Carnot-Moon,160,11348,16000US4211348,PA,42,12546
22548,122549,Carrolltown borough,160,11456,16000US4211456,PA,42,859
22549,122550,Carroll Valley borough,160,11472,16000US4211472,PA,42,3900
22550,122551,Cashtown,160,11576,16000US4211576,PA,42,290
22551,122552,Cassandra borough,160,11616,16000US4211616,PA,42,155
22552,122553,Casselman borough,160,11624,16000US4211624,PA,42,92
22553,122554,Cassville borough,160,11632,16000US4211632,PA,42,114
22554,122555,Castanea,160,11648,16000US4211648,PA,42,1195
22555,122556,Castle Shannon borough,160,11680,16000US4211680,PA,42,8293
22556,122557,Catasauqua borough,160,11720,16000US4211720,PA,42,6505
22557,122558,Catawissa borough,160,11736,16000US4211736,PA,42,1473
22558,122559,Cecil-Bishop,160,11804,16000US4211804,PA,42,2561
22559,122560,Cedar Crest,160,11836,16000US4211836,PA,42,354
22560,122561,Cementon,160,11976,16000US4211976,PA,42,1356
22561,122562,Centerport borough,160,12104,16000US4212104,PA,42,292
22562,122563,Centerville borough (Crawford County),160,12184,16000US4212184,PA,42,188
22563,122564,Centerville borough (Washington County),160,12224,16000US4212224,PA,42,3221
22564,122565,Central City borough,160,12296,16000US4212296,PA,42,1018
22565,122566,Centralia borough,160,12312,16000US4212312,PA,42,11
22566,122567,Centre Hall borough,160,12376,16000US4212376,PA,42,1244
22567,122568,Cetronia,160,12424,16000US4212424,PA,42,1684
22568,122569,Chalfant borough,160,12496,16000US4212496,PA,42,897
22569,122570,Chalfont borough,160,12504,16000US4212504,PA,42,4054
22570,122571,Chalkhill,160,12512,16000US4212512,PA,42,153
22571,122572,Chambersburg borough,160,12536,16000US4212536,PA,42,20519
22572,122573,Chapman borough,160,12656,16000US4212656,PA,42,172
22573,122574,Charleroi borough,160,12704,16000US4212704,PA,42,4062
22574,122575,Chase,160,12864,16000US4212864,PA,42,833
22575,122576,Cherry Tree borough,160,13120,16000US4213120,PA,42,409
22576,122577,Cherry Valley borough,160,13152,16000US4213152,PA,42,53
22577,122578,Cherryville,160,13168,16000US4213168,PA,42,1444
22578,122579,Chester,160,13208,16000US4213208,PA,42,34016
22579,122580,Chesterbrook,160,13216,16000US4213216,PA,42,4478
22580,122581,Chester Heights borough,160,13232,16000US4213232,PA,42,2573
22581,122582,Chester Hill borough,160,13240,16000US4213240,PA,42,909
22582,122583,Chest Springs borough,160,13384,16000US4213384,PA,42,196
22583,122584,Cheswick borough,160,13392,16000US4213392,PA,42,1758
22584,122585,Chevy Chase Heights,160,13400,16000US4213400,PA,42,1626
22585,122586,Chewton,160,13408,16000US4213408,PA,42,444
22586,122587,Cheyney University,160,13418,16000US4213418,PA,42,866
22587,122588,Chicora borough,160,13440,16000US4213440,PA,42,942
22588,122589,Chinchilla,160,13480,16000US4213480,PA,42,2182
22589,122590,Christiana borough,160,13512,16000US4213512,PA,42,962
22590,122591,Church Hill,160,13596,16000US4213596,PA,42,1415
22591,122592,Churchill borough,160,13608,16000US4213608,PA,42,3009
22592,122593,Churchtown,160,13632,16000US4213632,PA,42,418
22593,122594,Churchville,160,13648,16000US4213648,PA,42,3855
22594,122595,Clairton,160,13704,16000US4213704,PA,42,6752
22595,122596,Clarence,160,13768,16000US4213768,PA,42,625
22596,122597,Clarendon borough,160,13776,16000US4213776,PA,42,506
22597,122598,Clarion borough,160,13800,16000US4213800,PA,42,5298
22598,122599,Clark borough,160,13832,16000US4213832,PA,42,535
22599,122600,Clarks Green borough,160,13864,16000US4213864,PA,42,1450
22600,122601,Clarks Summit borough,160,13880,16000US4213880,PA,42,5067
22601,122602,Clarksville borough,160,13896,16000US4213896,PA,42,201
22602,122603,Clay,160,13952,16000US4213952,PA,42,1976
22603,122604,Claysburg,160,13992,16000US4213992,PA,42,1881
22604,122605,Claysville borough,160,14000,16000US4214000,PA,42,1035
22605,122606,Clearfield borough,160,14064,16000US4214064,PA,42,6106
22606,122607,Cleona borough,160,14160,16000US4214160,PA,42,2125
22607,122608,Clifton Heights borough,160,14264,16000US4214264,PA,42,6658
22608,122609,Clinton,160,14296,16000US4214296,PA,42,524
22609,122610,Clintonville borough,160,14376,16000US4214376,PA,42,435
22610,122611,Clymer borough,160,14520,16000US4214520,PA,42,1237
22611,122612,Coal Center borough,160,14568,16000US4214568,PA,42,83
22612,122613,Coaldale borough (Bedford County),160,14584,16000US4214584,PA,42,159
22613,122614,Coaldale borough (Schuylkill County),160,14600,16000US4214600,PA,42,2222
22614,122615,Coalmont borough,160,14640,16000US4214640,PA,42,127
22615,122616,Coalport borough,160,14656,16000US4214656,PA,42,495
22616,122617,Coatesville,160,14712,16000US4214712,PA,42,13152
22617,122618,Coburn,160,14760,16000US4214760,PA,42,142
22618,122619,Cochranton borough,160,14800,16000US4214800,PA,42,1303
22619,122620,Cochranville,160,14808,16000US4214808,PA,42,657
22620,122621,Cokeburg borough,160,14896,16000US4214896,PA,42,588
22621,122622,Collegeville borough,160,15192,16000US4215192,PA,42,5296
22622,122623,Collingdale borough,160,15232,16000US4215232,PA,42,8786
22623,122624,Collinsburg,160,15248,16000US4215248,PA,42,1128
22624,122625,Colonial Park,160,15328,16000US4215328,PA,42,13196
22625,122626,Colony Park,160,15368,16000US4215368,PA,42,1419
22626,122627,Columbia borough,160,15384,16000US4215384,PA,42,10394
22627,122628,Columbus,160,15400,16000US4215400,PA,42,724
22628,122629,Colver,160,15416,16000US4215416,PA,42,717
22629,122630,Colwyn borough,160,15432,16000US4215432,PA,42,2559
22630,122631,Commodore,160,15464,16000US4215464,PA,42,397
22631,122632,Conashaugh Lakes,160,15479,16000US4215479,PA,42,1350
22632,122633,Conestoga,160,15584,16000US4215584,PA,42,1109
22633,122634,Confluence borough,160,15680,16000US4215680,PA,42,716
22634,122635,Conneaut Lake borough,160,15744,16000US4215744,PA,42,601
22635,122636,Conneaut Lakeshore,160,15755,16000US4215755,PA,42,2788
22636,122637,Conneautville borough,160,15760,16000US4215760,PA,42,931
22637,122638,Connellsville,160,15776,16000US4215776,PA,42,7550
22638,122639,Connoquenessing borough,160,15808,16000US4215808,PA,42,527
22639,122640,Conshohocken borough,160,15848,16000US4215848,PA,42,7890
22640,122641,Conway borough,160,15872,16000US4215872,PA,42,2198
22641,122642,Conyngham borough,160,15888,16000US4215888,PA,42,1996
22642,122643,Coopersburg borough,160,16056,16000US4216056,PA,42,2309
22643,122644,Cooperstown borough,160,16080,16000US4216080,PA,42,519
22644,122645,Coplay borough,160,16128,16000US4216128,PA,42,3216
22645,122646,Coral,160,16136,16000US4216136,PA,42,578
22646,122647,Coraopolis borough,160,16144,16000US4216144,PA,42,5642
22647,122648,Cornwall borough,160,16256,16000US4216256,PA,42,4177
22648,122649,Cornwells Heights,160,16272,16000US4216272,PA,42,1415
22649,122650,Corry,160,16296,16000US4216296,PA,42,6509
22650,122651,Corsica borough,160,16304,16000US4216304,PA,42,302
22651,122652,Coudersport borough,160,16448,16000US4216448,PA,42,2489
22652,122653,Courtdale borough,160,16568,16000US4216568,PA,42,695
22653,122654,Crabtree,160,16816,16000US4216816,PA,42,332
22654,122655,Crafton borough,160,16848,16000US4216848,PA,42,5920
22655,122656,Cranesville borough,160,16960,16000US4216960,PA,42,546
22656,122657,Creekside borough,160,17024,16000US4217024,PA,42,320
22657,122658,Crenshaw,160,17040,16000US4217040,PA,42,469
22658,122659,Cresson borough,160,17136,16000US4217136,PA,42,1675
22659,122660,Cressona borough,160,17152,16000US4217152,PA,42,1841
22660,122661,Cross Creek,160,17320,16000US4217320,PA,42,139
22661,122662,Cross Roads borough,160,17416,16000US4217416,PA,42,556
